character_id,movie_id,character_name,occourences,word_count
210000,101207,estelle,64,1053
210001,101207,lefty,57,817
210002,101207,jerry,33,655
210003,101207,vijay,28,351
210004,101207,george,27,432
210005,101207,lacey,23,316
210006,101208,maya,146,2015
210007,101208,daniel,76,1125
210008,101208,jessica,47,705
210009,101208,daniel (cont'd),40,764
210010,101208,bradley,30,385
210011,101208,ammar,26,257
210012,101208,justin,23,211
210013,101208,george,22,509
210014,101208,larry,18,238
210015,101209,luke,195,1391
210016,101209,keenan,123,1136
210017,101209,sydney,99,1295
210018,101209,janine,79,643
210019,101209,luca,73,527
210020,101209,michelle,70,602
210021,101209,max,62,492
210022,101209,luke (cont'd),22,333
210023,101209,keenan (cont'd),20,238
210024,101210,hopps,255,3525
210025,101210,nick,134,2428
210026,101210,bogo,44,525
210027,101210,nick (cont'd),40,847
210028,101210,stu hopps,39,474
210029,101210,hopps (cont'd),35,596
210030,101210,bonnie hopps,33,305
210031,101210,bellwether,32,600
210032,101210,flash,20,74
