index,character_id,movie_id,character_name,occourences,word_count
760,203028,100364,mrs.  teasdale,8,204
761,203029,100364,fade out,5,0
762,203033,100365,lloyd (cont'd),37,587
763,203036,100365,harry (cont'd),20,396
764,203037,100365,athletic beauty,13,236
765,203041,100366,reverend mother,34,703
766,203044,100366,duke leto,30,544
767,203048,100367,intercut: school,15,513
768,203049,100367,ext: street: day,9,940
769,203050,100367,ext: forest: night,9,846
770,203051,100367,intercut: kitchen,9,88
771,203052,100367,intercut: elliott's room,8,194
772,203053,100367,intercut: livingroom,7,93
773,203054,100367,ext: spacecraft: night,4,196
774,203055,100367,ext: forest: day,4,476
775,203056,100367,ext: backyard: night,4,358
776,203062,100368,woman's voice,35,693
777,203064,100368,jerry (cont'd),22,470
778,203070,100369,nikolai (cont'd),54,1253
779,203072,100369,semyon (cont'd),45,933
780,203073,100369,kirill (cont'd),32,806
781,203077,100370,olive (cont'd),50,1273
782,203079,100370,meerkat todd,29,316
783,203082,100370,mrs. griffin,24,391
784,203083,100370,olive (v.o.),22,651
785,203088,100371,ed (cont'd),46,881
786,203091,100371,scharlach,21,250
787,203101,100372,paul marco,23,272
788,203123,100375,mean dude #5,36,238
789,203125,100375,viejo clerk,12,42
790,203128,100375,rat #1,7,59
791,203132,100376,jim (vo),35,910
792,203135,100376,jim (vo cont'd),26,635
793,203137,100376,tracy (vo),21,698
794,203142,100377,night porter,42,1511
795,203143,100377,mothershead,40,774
796,203150,100378,walsingham,64,1019
797,203168,100380,the patient,93,1288
798,203173,100380,müller,19,414
799,203176,100381,"""erin""",67,757
800,203180,100381,"""queen elizabeth""",24,341
801,203181,100381,mitch (cont.),18,458
802,203182,100381,slim's voice,18,219
803,203185,100382,mac (o.s.),29,604
804,203187,100382,carlsby,12,204
805,203189,100382,gin (o.s.),8,186
806,203190,100382,cruz (o.s.),6,43
807,203200,100385,matthew,14,145
808,203201,100385,jane,12,159
809,203202,100385,paulsen,11,185
810,203203,100386,plissken,115,763
811,203204,100386,malloy,51,698
812,203205,100386,cuervo jones,43,519
813,203206,100386,taslima,32,342
814,203207,100386,hershe,23,199
815,203208,100386,utopia,23,203
816,203209,100386,pipeline,23,283
817,203210,100386,spinal,21,127
818,203211,100386,pendejo bob,18,285
819,203212,100387,snake,108,1101
820,203213,100387,hauk,78,1202
821,203214,100387,brain,66,993
822,203215,100387,cabbie,38,605
823,203216,100387,maggie,26,220
824,203217,100387,rehme,23,340
825,203218,100387,president,22,269
826,203219,100387,duke,17,316
827,203220,100387,weirdo,15,110
828,203221,100388,joel,310,3072
829,203222,100388,clementine,239,3698
830,203223,100388,mary,86,1184
831,203224,100388,stan,68,647
832,203225,100388,mierzwiak,59,885
833,203226,100388,clementine (cont'd),44,789
834,203227,100388,voice-over,41,1078
835,203228,100388,patrick,41,528
836,203229,100388,naomi,23,189
837,203230,100389,sissy,93,1892
838,203231,100389,jelly,40,1896
839,203232,100389,the countess,40,1971
840,203233,100389,chink,30,1845
841,203234,100389,julian,19,345
842,203235,100389,delores,17,1108
843,203236,100389,miss adrian,15,654
844,203237,100389,madame zoe,12,563
845,203238,100389,man,9,79
846,203239,100390,miller,231,3416
847,203240,100390,weir,135,2243
848,203241,100390,starck,104,1353
849,203242,100390,peters,82,1091
850,203243,100390,smith,59,659
851,203244,100390,cooper,51,517
852,203245,100390,dj,42,545
853,203246,100390,justin,33,388
854,203247,100390,miller (o.s.),21,226
855,203248,100391,scott,1,16
856,203249,100391,writers,1,1
857,203250,100391,10/13/79,1,0
858,203251,100391,genres,1,1
859,203252,100392,ash,47,568
860,203253,100392,annie,47,513
861,203254,100392,jake,37,331
862,203255,100392,ed,15,259
863,203256,100392,henrietta,13,72
864,203257,100392,narrator (v.o.),11,369
865,203258,100392,bobby joe,10,161
866,203259,100392,professor knowby,7,105
867,203260,100392,raymond,6,230
868,203261,100393,caleb,272,2387
869,203262,100393,nathan,151,2444
870,203263,100393,ava,126,1212
871,203264,100393,nathan (cont'd),99,2071
872,203265,100393,caleb (cont'd),42,729
873,203266,100393,ava (cont'd),30,499
874,203267,100393,cut,14,0
875,203268,100393,jay,13,129
876,203269,100393,automated voice,9,361
877,203270,100394,arthur,154,3589
878,203271,100394,merlin,113,3390
879,203272,100394,lancelot,54,1569
880,203273,100394,morgana,45,1162
881,203274,100394,guenevere,40,817
882,203275,100394,perceval,39,1132
883,203276,100394,uther,33,704
884,203277,100394,sir ector,17,567
885,203278,100394,igrayne,14,378
886,203279,100396,genres,1,1
887,203280,100396,writers,1,1
888,203281,100397,joel,336,4258
889,203282,100397,dean,94,1375
890,203283,100397,suzie,69,633
891,203284,100397,brad,45,622
892,203285,100397,brian,44,880
893,203286,100397,cindy,43,500
894,203287,100397,nathan,41,798
895,203288,100397,step,41,505
896,203289,100397,mary,23,407
897,203290,100399,frank,487,6990
898,203291,100399,jack,415,3380
899,203292,100399,susie,203,2311
