character_id,movie_id,character_name,occourences,word_count
204000,100484,kip,124,2044
204001,100484,sway,79,1224
204002,100484,donny astricky,61,1290
204003,100484,mirror man,44,1084
204004,100484,otto,44,843
204005,100484,detective castlebeck,43,809
204006,100484,toby,41,882
204007,100484,atley jackson,40,886
204008,100485,justine,256,2816
204009,100485,holden,90,1217
204010,100485,phil,83,797
204011,100485,cheryl,32,535
204012,100485,bubba,31,439
204013,100485,corny,24,329
204014,100485,gwen,22,274
204015,100485,jack,18,401
204016,100485,customer,12,48
204017,100486,will,356,5076
204018,100486,sean,199,3398
204019,100486,lambeau,184,2813
204020,100486,chuckie,132,2451
204021,100486,skylar,129,1663
204022,100486,morgan,50,513
204023,100486,psychologist,15,209
204024,100486,billy,14,147
204025,100486,clark,12,292
204026,100488,miranda,268,5411
204027,100488,pete,118,1698
204028,100488,sheriff ryan,58,1495
204029,100488,parsons,40,1043
204030,100488,chloe,39,917
204031,100488,irene,28,526
204032,100488,shelley,22,534
204033,100488,officer turlington,21,346
204034,100488,consuelo,16,242
204035,100489,o'shea,259,3262
204036,100489,lisa,217,2967
204037,100489,paddy,103,1422
204038,100489,smith,75,1083
204039,100489,brian,65,888
204040,100489,una,44,543
204041,100489,dr gleeson,29,456
204042,100489,omitted,16,0
204043,100489,fr potts,14,165
204044,100490,ben,590,6387
204045,100490,mrs. robinson,259,1799
204046,100490,elaine,132,1201
204047,100490,mr. robinson,50,777
204048,100490,mr. braddock,37,849
204049,100490,mrs. braddock,31,274
204050,100490,ben's voice,21,253
204051,100490,room clerk,17,166
204052,100490,mrs. robinson's voice,16,405
204053,100491,walt,447,7294
204054,100491,tao,155,1350
204055,100491,sue,98,1128
204056,100491,father janovich,66,907
204057,100491,mitch,53,773
204058,100491,smokie,38,696
204059,100491,spider,21,255
204060,100491,barber,17,248
204061,100491,(subtitled),15,311
204062,100492,baron,196,2866
204063,100492,grusinskaya,144,3620
204064,100492,preysing,144,2523
204065,100492,kringelein,142,3748
204066,100492,flaemmchen,133,1658
204067,100492,senf,40,810
204068,100492,doctor,38,578
204069,100492,gerstenkorn,37,513
204070,100492,zinnowitz,30,463
204071,100493,phil,274,2496
204072,100493,larry,170,1622
204073,100493,stanley,67,452
204074,100493,susie,65,623
204075,100493,barbara,64,750
204076,100493,phil (cont'd),42,324
204077,100493,clerk,30,194
204078,100493,cop,22,198
204079,100493,barbara (cont'd),13,227
204080,100494,tom,245,4902
204081,100494,ma,117,3790
204082,100494,pa,79,1979
204083,100494,casy,59,1837
204084,100494,al,48,662
204085,100494,muley,31,1045
204086,100494,caretaker,24,648
204087,100494,rosasharn,23,356
204088,100494,grampa,22,656
204089,100495,ryan,167,2441
204090,100495,matt,127,2515
204091,100495,ryan (cont'd),106,2628
204092,100495,(on radio),57,768
204093,100495,matt (cont'd),33,909
204094,100495,mission control,20,459
204095,100495,transmission,14,115
204096,100495,shariff,10,128
204097,100495,outer space.,10,273
204098,100496,gatsby,174,2903
204099,100496,nick,164,1783
204100,100496,nick (v.o.),137,2939
204101,100496,tom,106,1586
204102,100496,daisy,81,1021
204103,100496,jordan,42,493
204104,100496,gatsby (cont'd),31,522
204105,100496,tom (cont'd),19,347
204106,100496,daisy (cont'd),16,343
204107,100497,paul,314,7041
204108,100497,coffey,98,2302
204109,100497,brutal,95,2082
204110,100497,percy,66,1585
204111,100497,hal,41,895
204112,100497,jan,41,584
204113,100497,del,39,937
204114,100497,harry,29,806
204115,100497,billy,28,1062
204116,100498,billy,198,3039
204117,100498,rand,34,484
204118,100498,tracy,30,469
204119,100498,gary,30,374
204120,100498,dorry,20,308
204121,100498,lynn,20,294
204122,100498,pete,17,332
204123,100498,mrs. deagle,14,155
204124,100498,frank,13,110
204125,100499,billy,156,2432
204126,100499,0,67,390
204127,100499,kate,58,704
204128,100499,clamp,53,1098
204129,100499,forster,40,709
204130,100499,marla,38,808
204131,100499,grandpa fred,26,629
204132,100499,mr. futterman,21,394
204133,100499,billy (cont.),18,342
204134,100500,roy,257,1988
204135,100500,lilly,153,1854
204136,100500,myra,124,1437
204137,100500,cole,34,406
204138,100500,bobo,31,364
204139,100500,kaggs,24,395
204140,100500,clerk,18,172
204141,100500,simms,17,537
204142,100500,pierson,15,170
204143,100501,martin,301,4614
204144,100501,debi,95,1350
204145,100501,marcella,32,363
204146,100501,grocer,26,411
204147,100501,paul,25,388
204148,100501,lardner,19,246
204149,100501,mary,18,282
204150,100501,mccullers,17,196
204151,100501,dr. oatman,16,253
204152,100502,phil,426,6702
204153,100502,rita,230,2460
204154,100502,larry,25,254
204155,100502,nancy,24,117
204156,100502,ned,22,441
204157,100502,mrs. lancaster,19,152
204158,100502,deejay,16,221
204159,100502,ralph,11,95
204160,100502,hawley,11,282
204161,100503,karen,97,844
204162,100503,matthew,44,332
204163,100503,doug,36,403
204164,100503,susan,30,217
204165,100503,nakagawa,22,232
204166,100503,maria,21,172
204167,100503,alex,20,205
204168,100503,jennifer,18,105
204169,100503,yoko,5,27
204170,100504,quill,181,2628
204171,100504,rocket,120,1661
204172,100504,gamora,106,1358
204173,100504,drax,75,995
204174,100504,yondu,69,903
204175,100504,ego,52,1050
204176,100504,mantis,43,559
204177,100504,ego (cont'd),35,1002
204178,100504,nebula,33,412
204179,100505,dade,143,1574
204180,100505,kate,86,1093
204181,100505,plague,76,1437
204182,100505,cereal,67,1072
204183,100505,phreak,57,904
204184,100505,nikon,36,452
204185,100505,gill,34,575
204186,100505,joey,30,515
204187,100505,margo,29,318
204188,100506,rick,317,3667
204189,100506,fred,209,3103
204190,100506,maggie,91,1035
204191,100506,grace,59,760
204192,100506,leigh,45,727
204193,100506,rick (cont'd),39,628
204194,100506,gary,34,416
204195,100506,fred (cont'd),30,474
204196,100506,coakley,27,617
204197,100507,allyson,59,972
204198,100507,laurie,52,1087
204199,100507,shanah,33,601
204200,100507,officer hawkins,33,548
204201,100507,dr. sartain,31,744
204202,100507,vicky,30,500
204203,100507,cameron,30,524
204204,100507,aaron,27,670
204205,100507,dana,24,540
204206,100508,kara,85,1709
204207,100508,loomis,66,1169
204208,100508,tommy,58,1622
204209,100508,wynn,46,1388
204210,100508,john,31,951
204211,100508,beth,27,595
204212,100508,debra,22,340
204213,100508,tim,19,387
204214,100508,harry simms (v.o.),18,571
204215,100509,mary,138,1508
204216,100509,hancock,107,1373
204217,100509,horus,86,850
204218,100509,aaron,81,803
204219,100509,(continuing),39,993
204220,100509,roheim,31,422
204221,100509,(beat),26,1024
204222,100509,hancock (cont'd),15,294
204223,100509,tom,15,177
204224,100510,vick,266,3953
204225,100510,alan,218,2602
204226,100510,stu,192,2309
204227,100510,chastity,42,589
204228,100510,vick (cont'd),31,639
204229,100510,doug,23,431
204230,100510,tracy,23,213
204231,100510,jimmy lang,17,316
204232,100510,stu (cont'd),15,173
204233,100511,hanna,173,1858
204234,100511,marissa,103,1362
204235,100511,sophie,70,775
204236,100511,erik,68,1064
204237,100511,rachel,36,561
204238,100511,isaacs,26,324
204239,100511,seb,23,263
204240,100511,marissa (cont'd),23,458
204241,100511,erik (cont'd),22,475
204242,100512,holly,264,4715
204243,100512,mickey,231,4544
204244,100512,hannah,211,3482
204245,100512,lee,194,3442
204246,100512,elliot,152,2753
204247,100512,april,55,954
204248,100512,frederick,51,1193
204249,100512,david,39,561
204250,100512,gail,38,511
204251,100513,starling,212,1381
204252,100513,angle,135,17
204253,100513,pazzi,99,538
204254,100513,cordell,55,402
204255,100513,verger,53,489
204256,100513,(pause),46,253
204257,100513,fell,36,292
204258,100513,barney,35,262
204259,100513,mapp,32,257
204260,100514,harold,441,6308
204261,100514,penelope,255,2759
204262,100514,woodly,164,2034
204263,100514,paul,142,1266
204264,100514,looseleaf,102,1665
204265,100514,shuttle,101,1357
204266,100514,von konigswald,15,896
204267,100514,mildred,11,496
204268,100514,wanda june,11,445
204269,100515,mumble,174,2183
204270,100515,mumble (cont'd),38,578
204271,100515,the adelies,37,730
204272,100515,ella,30,268
204273,100515,wishful,26,356
204274,100515,adelies,23,334
204275,100515,an adelie,18,283
204276,100515,loveday,17,224
204277,100515,caruso,14,131
204278,100516,tom,220,2591
204279,100516,jim,125,2042
204280,100516,sheriff,80,1245
204281,100516,karen,72,870
204282,100516,charlie,52,616
204283,100516,wayne,48,975
204284,100516,kenny,47,542
204285,100516,hank,41,409
204286,100516,phil,33,325
204287,100517,storm,139,3240
204288,100517,andy,80,1857
204289,100517,o'malley,36,957
204290,100517,trent,24,491
204291,100517,sonny,23,250
204292,100517,holland,11,278
204293,100517,felicia,11,213
204294,100517,jones,10,135
204295,100517,martha,9,229
204296,100518,kumar,328,6020
204297,100518,harold,302,4118
204298,100518,j.d.,17,308
204299,100518,officer palumbo,16,270
204300,100518,neil,15,289
204301,100518,hippie asshole,14,354
204302,100518,goldstein,13,158
204303,100518,billy,13,237
204304,100518,liane,13,410
204305,100525,nell,171,6150
204306,100525,marrow,125,3245
204307,100525,theo,108,2668
204308,100525,luke,59,1713
204309,100525,mary,22,637
204310,100525,mr. dudley,16,327
204311,100525,mrs. dudley,15,438
204312,100525,malcolm,11,157
204313,100525,todd,7,117
204314,100526,gigi,172,2045
204315,100526,alex,118,1264
204316,100526,anna,101,979
